0,1,2,3,4,5,6,7,8,9
2.8080740805906452,-2.3252708814500482,-1.1945618155072943,0.05747637665955185,-0.9941421086818374,0.762993516259867,-2.404463470637926,0.8979278772316557,-0.14458360373085496,-0.9108637715758168
2.496200572971776,-1.65953668869811,-2.822275974111924,3.039674215545514,-1.36838354205879,-0.1670461822251117,-0.8489448802614997,-0.4298199886414113,-0.7769849105388275,-1.675462860509136
1.2597818320266652,-2.7369729955993325,-1.586131341537143,1.7027567460052464,-2.97933414915137,0.2536863236773162,1.448281905646111,0.3725513653779463,-0.04938086828794086,-0.4661278704123945
1.8061976215934803,-3.0533421431648478,-3.033083880233204,1.9292517446234776,-2.72631397823594,0.7450591314875985,0.8950992582758912,0.5383378103362355,0.413050509717274,0.2497247976649836
0.6583603882933151,-1.3899607220760437,-4.869652362772124,3.9333636041365705,-2.8727662149895843,0.9771998723241512,-1.113520281181594,-0.6167390656519482,0.658559072021384,-1.5155727802749865
2.5877129822393865,-2.910015802016997,0.7651088622649556,-1.8159338359795987,-1.8412527170908906,-0.13100553682967803,1.3952349666096555,0.48429156663444445,-0.027597407046858678,0.3967097457467516
2.742176333004173,-1.7339902274884467,-2.821855652832869,3.575048700996171,-0.7452695746469933,0.4719351191132068,1.4669804234299895,-1.6887990515252125,0.06901726282519853,0.07776806006452933
1.950197780436319,-3.3596196278279375,-1.193887221523405,-0.5884164021258931,-0.7114237882301957,-0.10346148255205692,0.32793149568796204,-1.3355339703915852,-0.742775967336051,0.8141261434187285
0.3857344544162744,-1.8141423265931163,-0.9041952943113547,2.3975940222693644,-4.305969159674161,0.17934357113113708,1.078944128063236,0.9798882278325174,0.3204968172576717,-1.8655186224296494
2.104049126691297,-2.896491477332306,-1.9358740036954496,1.796730589991618,-2.1132775488135485,-2.2833215119573422,0.24986152591516428,0.6156493554790806,-0.32830603627828053,0.5140669322878427
2.671984947590602,-2.398643488992867,-0.6488099881132294,2.317809098837885,-2.3050580469739437,1.7339437491213687,-1.1763796249957925,-0.8466514585863565,0.5511543671518364,0.12053399218491664
1.7787041403675188,-3.0077088556608524,-2.13011859926647,0.3580029007609804,-1.8652892848202252,0.24437901395074693,-2.372192991751996,0.6369684536899876,-0.7549264794139622,0.31261062383274263
