0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-2.0271407941088597,-0.36092188185412555,0.03609090188588758,0.012120061576290505,-0.9880989434896104,-0.29813599537289465,-0.0014856480111696856,-0.30988229521298233,-0.14504153344547308,1.3189698864114687,-1.6616036869992643,0.3832858846502472,-0.35017173825148185,0.765764004026694,1.7421959318698892,0.7870622247927966,0.12453200254589399,1.0957202890057982,-0.3824080250182662,-1.0246847492109605
-1.9744777859392029,0.4735523633915596,-1.6328200886020081,1.1140981690388463,0.8172163440894114,0.3050746121787863,-0.20966782892436855,-2.042206437363646,1.6280896451869227,-1.2502289931525357,-0.05707204148512802,-0.06983263512645534,-0.6174542969041894,-1.178210256265367,-1.1475226398268457,0.4125733330302904,0.23435517225433913,1.0975577700129795,1.0774123608941404,1.6481013028266822
-2.0143459792160066,1.6510284643484097,0.05056621446771538,-0.7671941756206959,1.212984307663135,-1.347505180259312,-1.3481584836075182,0.7978200401171223,-0.18364464931730776,0.09021078342380909,0.4326395455414608,1.3349857120609183,-2.6153076853248165,-1.317088807286841,0.12859335018923243,0.15190775198795006,1.959949167233165,-0.5443659505427679,-1.4831097211329547,-1.9888637663267779
-2.0322802959274133,0.3213318095084613,0.38485195050361765,0.8238774250776942,-1.3101900700891802,-0.5662774790984113,0.9110788698742278,-1.3117685394330245,0.4516581938540377,-1.8061127678761781,0.8155021308808965,0.6685938207088011,0.9097220416294778,0.6709753085645974,-0.7401914612765327,0.34162774696467607,-1.4932486431666447,-1.0944764547759114,-0.4711901493704649,-2.1525208153206683
-2.01687882639438,-0.14955320079141535,0.3986453283772626,0.11645568808096461,-0.29926061455669956,-0.6620869136540527,-1.5102119858582925,-0.5824946015886532,0.8949302401667095,0.6663891664180012,0.4688078934589925,-1.7741692034641818,-1.8175518038778165,0.5869984239422361,0.9083549770154856,-0.4284837327071603,-1.3895974405396176,-0.7032142170994721,1.562459587606309,0.1617779366558236
-1.9346614121003145,-1.77557488527815,0.7579479301070572,1.8041811452906655,0.45749769731492285,-0.18427274535038435,1.2448193821239733,-0.9279845866202853,0.2757780214302936,1.4906052731583663,0.47893854273720915,-0.13414678372158115,0.6273970862149156,-0.9723921034958958,0.2690984236780132,-1.4052407826116917,1.987745698197726,1.07080049739235,-1.0484353594238784,0.25397215915895277
-1.9980360413124092,-2.422341106172056,0.1545855863736598,1.4757570875898631,0.778799870049614,1.023831398089746,-1.2438756517950904,0.9290051906510147,0.7766349554642354,-0.20686612629367257,-1.10321355919842,0.8361859756307386,1.454617512955117,-2.570807692536117,-0.5059981121412765,0.6272042576480644,-1.0319199766801623,1.6105361101952655,-0.6438481551314755,0.8584950943816384
-1.9962567789011794,0.7612484384083029,-1.4791361057370866,0.25316108050061986,-0.31488590809805844,-1.5377963335439266,-0.8860393380750591,0.04979417655128327,-0.47212673375515046,-0.14422979574198855,0.04502716564024903,-1.2160164331569716,-0.12114254805566309,-1.5842146662045709,-0.3861959961546888,0.35883378549732153,-1.626760941273467,-0.43269965420075307,-0.19740113068471507,0.416456741881132
-1.9755189778623696,-0.08554424622782132,0.3887942494573362,0.8712796749268297,-1.0266883054320692,-0.20304746127501097,0.7025293944831547,-2.243057860342969,-0.02562348429091546,-0.1968661896631589,-1.3170082778023346,-1.6926025442909058,0.2893110453807894,1.281926892982607,-1.0325472058351022,-0.4960698690513202,-0.2668699221911904,-0.06528870763419792,-0.6705163137562264,-0.30077120193690066
-1.9416735285403108,0.24873101671892722,0.4249364997609002,-1.3166579992158876,0.04151489816731914,0.8111742649684623,-0.6472914028687431,1.4313858489791402,0.779505639146469,1.2885566143215896,-0.630641436955972,-1.3586455737667644,-0.47334198819208056,-0.5743283268001724,-0.5899688585335571,1.095223261878752,-0.6182503293464428,-0.289351993066926,0.6949743373570958,0.03438972959484946
