0,1,2,3,4,5,6,7,8,9
2.296234786970379,2.4437351524133315,-1.4652944064575628,-1.1110174659272736,-0.20873985440349097,1.3436095506540024,-1.2328795842607256,0.5272163529119773,0.6886473190748289,0.20252373275943103
3.4337625210715226,1.4806182905191367,0.4812995592965583,-1.2752982109741027,-0.8133018855152822,-1.25273305033648,-0.18604221054865835,0.18373306035119985,0.19346756962985595,0.9145752556616301
1.5983306427530772,3.7551637941006186,-1.5374544424090444,-0.7482661095630779,1.5751392821153745,0.8058702949987333,0.3709414709693748,-0.07931186523064186,-1.684079125197226,-0.6327847632335235
2.5396068602117223,2.127967074067331,-1.1066098643086755,1.3980367473082997,-0.6316336669103805,0.568404197897765,-0.7387814481312266,0.5965406142720945,1.0616506037288471,-0.2823686896347266
0.3708340612558325,4.700869999445003,-3.2032908468733314,0.4304147764939216,0.7885204546120466,0.7236610367544679,-1.5222857669270762,-1.0951062788626795,-1.5189725355652173,0.19975898871159667
2.188762279512042,2.57914976687871,-1.5226137535496993,-2.8347503019905376,0.8086971714997683,-0.08805771271901697,0.049830597737260104,-0.9494768936923762,-0.15873975571925097,-0.5483913072386963
1.3958488401970943,3.1542416990596953,-2.867489617734172,-0.8229975568632786,1.9933316932671055,0.9681944575081709,0.1202189492151467,0.2828045804508573,0.7908326543407171,0.10937466115078065
2.247350225512989,-0.09911754572537523,-2.5431425607016847,-0.36352551885903445,-0.43257406263298387,0.2856413285502379,-0.9220560349127509,-2.16730350439276,0.6582582061941509,-1.3763645759847667
2.653270813929185,1.6861465005551195,-1.0049616320846797,0.8764291172364739,-0.39074173309226856,-0.11716105254291398,0.6376266323961429,-1.0460081674545447,0.11233557689708863,1.244438839523545
4.180433096295857,1.780789518135472,1.639978405590746,-1.3956322484853274,0.5472371216699967,0.31603514236569996,-1.458634308167871,-1.1164047205071461,1.8309770397052585,0.4473117418733716
3.689734994241255,1.9708752900215674,1.1926912702564332,-0.5124882379373265,-0.6784070083197999,1.1540784909234592,-1.0631953950584483,-0.9358961786332621,-1.36971322388708,-0.9337308644429014
0.7271238768273198,1.792464903876061,-4.348647102728018,-0.22861555682718687,-1.4454220560125566,0.16783644216760157,-0.05066112694059315,0.22221878799665457,-0.37346574533630694,0.9319396792829426
1.3245350345312474,1.2959275150789418,-3.6283701648839752,0.019554727630817562,0.5599798759221645,-0.7593632345459329,-0.5517046197437457,0.7567386220907014,1.558246263409166,-0.28624513757859277
0.8982996323540746,1.7549937723169564,-4.1545128667910785,0.18066450941516485,0.8259145517290246,0.18333840038282948,0.2808742665149595,-0.9576965773619321,-0.02482429548334989,0.034777951643468155
0.4296562217375166,3.7604202462098675,-3.986118298852171,-0.11726863131618018,0.36951761345824047,1.3296917851601397,-0.7400888536135488,-2.372977305080267,1.8340050642962258,0.595528381943609
1.9482288240406465,2.0878661487661425,-2.158669749380364,-0.3602184834117706,-1.6551230338990754,-0.863014346678884,-0.4754873617854111,0.7042619798806858,-1.3450929467316148,1.413923805068144
2.2173981381638512,1.763167460520641,-1.4102315939055663,1.0560404739472788,0.5354960689154571,0.6382581805833382,0.7515414457112098,0.9979824752170414,0.979334690610493,1.5387987444850553
2.7515992781462595,1.3277909201750626,-0.7883714549632894,-0.24467830024599443,2.409614503621855,0.1458180964311459,0.30029794234078444,0.10025149544281524,0.9084798202683115,-1.0148944354829466
1.905564353937664,-0.01734547710744261,-2.9367578788860023,0.6758655290087974,-0.7204746423175733,-0.31820752472357383,0.6147780572265844,2.2836935828935525,-0.13596757916559837,1.3113687990604102
3.2769150456513,0.42247642352747405,-0.49916711851051354,-1.775195963570086,-0.6644642183627132,-0.3711249121317281,2.705501997564736,-0.33766851809245957,0.2622008588957436,1.0657044421948108
2.9514121861109306,1.238292985794538,-0.5208510178431662,-0.6583651576863919,-0.18697948647452822,1.367540497517367,-0.09262435462861786,-0.3128706455935378,0.9527301171839427,2.097117956551611
2.3237508903181663,3.123958546052857,-0.9922174718187806,-0.8702865324378012,0.8118117337503389,-0.9998179409380531,-0.27133612305765015,1.2503398338909402,-1.287127855810126,-0.08424362792495071
0.9845615037573714,1.1607593246123655,-4.172826763751099,-0.8974576466171688,1.263722248368494,-0.5518759045834054,-1.2591329126861068,-0.5230788298159162,1.2547049249000306,1.1887934987921631
2.0903822969513635,0.9989934060936783,-2.121210588676674,0.21628077009135763,-1.0192157420792078,1.2626904642802346,-1.1846722181095364,-0.48138931951347014,-1.1276114085617222,0.19110488212335985
2.2253432369441364,2.867688121680585,-1.0465490495334029,1.187435692701437,0.7489966096626238,-0.06499304550228345,-0.153214902897637,-0.8014673721778193,0.3367133134724661,1.2979504853833015
2.1735836830024344,1.571870262360127,-1.700529592013082,-1.543366025763125,0.5803107044982893,0.35826889021976466,0.7177119097190126,0.5833197391207969,-1.5897926253855343,-0.13506426474739136
3.18951619121267,-0.7229053508518235,-1.1173137436588991,-2.810032523310017,1.299065892678705,0.85701593799168,0.12479152836201164,-1.4213275375409036,-1.2389375294263782,0.0374150717615572
