0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.7838882885490983,-0.3684600241803657,1.8907585660264863,-2.831483195326904,0.31533861860383205,-0.28624115650160736,-1.3793941894991504,-1.268331931040821,-0.0762824167981776,-0.4999815203907061,-0.1330743377081101,0.6935715790354059,1.7533045122249429,-0.8975011214564232,0.4299685087199634,-1.427584528115247,-0.6304810708578809,-0.4176294551396974,-1.4858554056300746,-0.32388136826485014
2.868172240075253,-2.590664326340835,1.9288380914073366,-1.321011798019787,1.710774497504306,-1.0012118255738927,-1.5547300566994775,0.5136764140838018,0.09210369753269422,-1.2668112123926414,-2.218867940501654,0.6083703013959264,0.8717413447848384,-1.4099215322583578,1.2700985832568934,-1.6831486224157024,-1.092732380536585,0.10709951789546673,0.1731774329479067,0.861028095325021
2.322461450154683,-1.3673144470755085,1.4037174499933038,-2.8480188062899,1.5821899828100865,-1.5787186909540034,-0.365533990345569,0.23131807723109654,-0.3371489902283558,0.4820214489274038,0.6000981707244556,-0.8370834419139775,-0.3809648780508171,-0.8268590809483981,0.19321246360603583,1.4003127593198266,0.38497412462245184,-2.5416575234480696,-0.6881010358788092,-1.314435146961387
0.38493912483932613,-1.3856009305675765,1.6506833984883835,-3.0559545851970418,3.5143254599173845,0.038148777293476634,1.9058668235450802,-0.09505967041485253,0.8275640513467537,-0.39486523017522684,1.2996553838209375,0.1749312747227095,-0.5161692365712892,0.8967542703877993,-0.32680671012742823,0.04936614524992215,2.344110845733122,0.031610382906790385,-0.40577616198227884,1.2330865796912593
1.1827895400319361,-1.6645071053693372,1.2285439381355605,-3.4155973948565936,3.7614993627741313,-1.8992190867678689,-0.33399436112950837,-2.060317347334902,0.7078508893282333,0.8738186709401664,-0.7937572035813375,-0.5323101250547206,0.11484138930663,-0.5069172178018716,-0.8693908734790124,0.08567312574766037,0.59622545068419,-0.6275498301709824,0.1381609181092595,-2.5556973394088915
0.57244603208438,-1.3621576588214248,0.9005602178378598,-3.2322780026368836,4.896133794819034,-0.6048353726423964,2.3571052022159567,0.7400042648059451,-2.7653450203319974,0.5012176817809743,0.9649427484643138,0.7312674962778355,0.9391056866814168,-1.0185643904410655,-1.7119713283577345,0.30412790594657374,-1.0748157623860786,1.9493825469524648,-0.6354518570006292,-0.9609784746870988
1.247131186924733,-1.733321710996236,2.1985363862571043,-2.3116899460508464,2.089405970062213,0.5438507927817163,-0.6969111173860028,-1.307208468626984,0.6837840990328061,1.5004506998775462,-0.07504770618389381,0.6177299300345165,-0.3737047155583811,0.02029436292500056,-3.0185073348757756,0.3898711493260831,-1.4304571594774174,-0.1961851278012588,1.695690688383128,-1.3404854953981395
4.3695311786150866,-4.3244542630675475,4.669502925901384,0.18550274515704812,-4.148468453302135,0.8002987250243916,-0.12014255328482916,0.5111188960062207,1.1001726233257887,-0.9969388379375247,-0.6928638394797094,-1.375037819613637,-0.8167883280564096,-0.05414672416123506,-1.1366996314333846,-1.1053561732187196,-2.523936955175097,-0.43287149303995576,-0.5557622648279814,0.33359892238984296
0.4887484024605355,-0.13981963809918163,0.8166680677705778,-3.4082098875765228,4.041447789211187,-0.6497733820752776,-1.3376945747397149,0.29786465139339086,-0.6532998440349516,0.22748544775501953,-0.6683652194249378,1.1338446510823796,-2.525914901946303,1.2238569980585416,0.2483972696318112,-2.046867071445231,-0.2705711046411398,0.5662855390659162,-1.8439580285461357,-0.10121544168412955
4.496502516672086,-1.9525461722580415,1.2777292956996371,-0.6679274408071945,1.8168544962860838,-0.007844216783283836,0.036966122525792004,-0.9178915572282421,0.8305954771574336,-0.9326946837786151,-0.6474031209040351,1.9027150374688788,0.07205195343667799,1.37402431381676,0.35195859334356006,0.8855246704600915,0.4692156003573548,-0.6140614388226497,-1.8874229095272368,-1.382719703072482
2.657579302254168,-1.5986518688865674,1.5566817773403894,-2.1115523027553196,1.9269807340678895,-0.0014402797069256916,-1.1950084646319439,-0.409257259232762,-0.3050732022702939,-0.3185098265508271,0.08494616405885393,0.871358290856247,0.6465140585112948,-0.7277754798818534,-0.3452119725159367,-0.17382519382970993,1.8275720465155416,-0.23598710113665433,-0.18832731044742432,-0.5180704228899238
2.9391144242713363,-3.0516804537322875,2.6158909537012653,-1.8084884556850571,0.12164393835764464,-1.4336439934820737,0.2247137181803438,-0.43980702976814523,0.21358820332144618,0.5766253231312424,1.2091972368612873,-0.008938497116671,1.97683104552967,-1.101882198088837,-0.24946193272137698,0.06709656849425427,-1.007506066407871,0.4296497126098557,1.60326831816821,-0.7185588581838995
